Low Beta Income ETF FT,FTLB,20180409,21.76,21.84,21.76,21.81,2500
Fortinet Inc,FTNT,20180409,54.29,55.46,54.25,54.47,1233500
Frontier Commun Cp,FTR,20180409,7.79,8.09,7.72,8.09,3688400
Indxx Global Natural Resources Income ETF FT,FTRI,20180409,12.26,12.35,12.26,12.35,4800
Frontier A Mn Cnv Pd,FTRPR,20180409,12.16,12.97,12.07,12.92,1105900
Senior Loan ETF FT,FTSL,20180409,48.15,48.17,48.13,48.16,113100
Enhanced Short Maturity ETF FT,FTSM,20180409,60.01,60.02,59.99,60.02,685800
Nasdaq Semiconductor ETF FT,FTXL,20180409,31.35,32.15,31.35,31.84,8200
Nasdaq Bank ETF FT,FTXO,20180409,29.05,29.91,29.05,29.23,173700
Nasdaq Transportation ETF FT,FTXR,20180409,24.8,24.81,24.795,24.795,1200
Fulton Financial Cor,FULT,20180409,17.4,17.85,17.375,17.4,1032000
First United Corp,FUNC,20180409,19.7,19.7,19.25,19.25,2100
Sprott Focus Trust,FUND,20180409,7.8,7.8,7.75,7.75,57900
First US Bancshares Inc,FUSB,20180409,11.61,11.61,11.35,11.4,1700
Arcimoto Inc,FUV,20180409,3.25,3.25,3.1,3.19,13600
Dorsey Wright Focus 5 ETF FT,FV,20180409,28.18,28.64,28.12,28.12,230800
Dorsey Wright Dynamic Focus 5 ETF FT,FVC,20180409,26.33,26.66,26.205,26.22,27300
Five Star Quality Care,FVE,20180409,1.3,1.35,1.3,1.3,27000
Liberty Media F1 Series A,FWONA,20180409,28.56,28.58,28.11,28.13,173000
Liberty Media F1 Series K,FWONK,20180409,29.97,29.97,29.4,29.41,1416300
Forward Pharma Ads,FWP,20180409,2.37,2.43,2.22,2.28,27800
Foward Air Corp,FWRD,20180409,53.61,53.8,52.45,52.48,176300
Smallcap Growth Alphadex Fund FT,FYC,20180409,42.99,43.32,42.79,42.8,22700
Smallcap Value Alphadex Fund FT,FYT,20180409,35.44,35.8,35.26,35.26,94800
Smallcap Core Alphadex Fund FT,FYX,20180409,60.12,60.52,59.67,59.67,42900
German Amer Bncp Inc,GABC,20180409,33.44,34.18,33.335,33.39,26500
Gaiam Inc,GAIA,20180409,15.65,15.85,15.6,15.75,88100
Gladstone Investment,GAIN,20180409,10.33,10.37,10.25,10.25,96100
Gladstone Inv 6.5 C,GAINN,20180409,25.34,25.35,25.31,25.35,3200
Gladstone Invt Corp,GAINO,20180409,25.2,25.25,25.2,25.25,900
Galectin Therapeutic,GALT,20180409,4.73,4.77,4.45,4.6,279300
Garrison Capital Inc,GARS,20180409,8.25,8.33,8.21,8.32,41200
Stealthgas Inc,GASS,20180409,3.95,4.01,3.9,3.95,22400
Glacier Bancorp Inc,GBCI,20180409,37.65,38.19,37.12,37.14,322700
Golub Capital Bdc I,GBDC,20180409,18,18.06,17.91,17.97,98700
Global Indemnity Plc,GBLI,20180409,39.37,39.37,38.83,39.11,10800
Global Indemnity Limited 7.875% Subordinated Not,GBLIL,20180409,25.63,25.63,25.6,25.6,2300
Global Indmnty 7.75,GBLIZ,20180409,25.72,25.76,25.68,25.68,9400
Guaranty Bancorp,GBNK,20180409,28.45,28.7,28.1,28.3,129000
Global Blood Ther,GBT,20180409,42.45,45.3,42.45,43.8,624500
Greene County Bncp,GCBC,20180409,36.8,37.1,36.8,37.1,1200
Sanofi Cvr,GCVRZ,20180409,0.425,0.442,0.425,0.432,8400
Golden Entmt,GDEN,20180409,24.71,24.71,23.9,24.15,308400
Gds Holdings Ltd,GDS,20180409,25.25,26.59,25.06,25.76,478300
Great Elm Capital Group Inc,GEC,20180409,3.95,3.95,3.8,3.8,5700
Great Elm Capital Corp,GECC,20180409,9.38,9.38,9.2,9.25,13200
Great Elm Capital Corp 6.50% Notes Due 2022,GECCL,20180409,25.27,25.47,25.27,25.47,3500
Gemphire Therapeutics Inc,GEMP,20180409,6.2,6.39,5.99,6.02,29300
Gencor Industries In,GENC,20180409,16.1,16.3,15.9,16.05,23300
Genetic Tech Spn Ads,GENE,20180409,1.14,1.2,1.14,1.18,63100
Principal Millennials Index ETF,GENY,20180409,35,35.49,35,35.31,700
Geospace Technologie,GEOS,20180409,9.95,10.15,9.8,10.11,59600
Geron Corp,GERN,20180409,3.63,3.69,3.46,3.52,5798200
Gevo Inc,GEVO,20180409,0.48,0.495,0.45,0.45,540800
Guaranty Fedl Bcshs,GFED,20180409,23.5,23.5,23.47,23.5,1400
General Finance Corp,GFN,20180409,7.55,7.6,7.5,7.6,66800
General Fn Cum Pfd C,GFNCP,20180409,101.704,102.885,101.5,102.885,1300
Genrl Fin Sr Nt 2021,GFNSL,20180409,25.77,25.99,25.77,25.99,400
Grupo Fin Galicia,GGAL,20180409,66.72,66.98,65.8,65.97,65300
Genomic Health Inc,GHDX,20180409,31.31,31.7,30.86,30.93,104600
Gulf Island Fab,GIFI,20180409,8.15,8.4,8,8,103700
Gigamedia Ltd,GIGM,20180409,2.75,2.83,2.67,2.68,10400
G-III Apparel Gp I,GIII,20180409,39.43,39.43,38.23,38.57,317800
Gilead Sciences Inc,GILD,20180409,73.88,75.305,73.15,73.8,6383600
Gilat Satellite Ntwk,GILT,20180409,8.22,8.33,8.19,8.26,25600
Gladstone Cap Corp,GLAD,20180409,8.69,8.72,8.6,8.65,78100
Gladstone Capital Corp Term Pfd. Ser 2024,GLADN,20180409,24.8,24.88,24.6,24.84,18700
Globus Maritime Limi,GLBS,20180409,0.74,0.74,0.72,0.72,89500
Glen Burnie Bancorp,GLBZ,20180409,12.1,12.1,12.1,12.1,100
Great Lakes Drg Dock,GLDD,20180409,4.5,4.65,4.45,4.6,213400
CS X-Links Gold Share,GLDI,20180409,9.17,9.18,9.14,9.17,17000
Gci Liberty Inc. Cl A,GLIBA,20180409,51.79,52.52,51.05,51.59,228600
Gci Liberty Inc. Ser A Pfd,GLIBP,20180409,23.94,24.24,23.84,24.18,68300
Galmed Pharmaceutica,GLMD,20180409,5.93,6.17,5.755,6.08,31300
Golar Lng Ltd,GLNG,20180409,28.32,28.34,27.82,27.83,670900
Galapagos Nv,GLPG,20180409,95.79,96.97,95.45,95.74,56500
Gaming & Leisure,GLPI,20180409,33.74,33.98,33.54,33.55,943000
Greenlight Cap. Re.,GLRE,20180409,15.4,15.7,15,15.5,300000
Glu Mobile Inc,GLUU,20180409,3.69,3.76,3.66,3.68,884100
Glycomimetics Inc,GLYC,20180409,15.69,16.13,15.52,15.83,622700
Golar Lng Partners,GMLP,20180409,17.69,17.69,17.11,17.15,265100
Golar Lng Partners LP,GMLPP,20180409,25.34,25.35,25.25,25.28,18800
Green Bancorp,GNBC,20180409,22.65,22.85,22.225,22.3,138300
Genocea Biosciences,GNCA,20180409,0.97,0.97,0.91,0.91,702500
Ishares GNMA Bond ETF,GNMA,20180409,48.47,48.6,48.37,48.53,9200
Genmark Diagnostics,GNMK,20180409,5.39,5.64,5.26,5.37,165400
Aevi Genomic Medicine,GNMX,20180409,1.83,1.83,1.77,1.82,40200
Genprex Inc,GNPX,20180409,5.89,6.23,5,5.05,239900
Generic Drugs Vaneck ETF,GNRX,20180409,24.68,24.8,24.68,24.68,600
Gentex Corp,GNTX,20180409,23.84,23.91,23.41,23.5,1489300
Guaranty Bancshares Inc,GNTY,20180409,34,34.96,33.76,33.96,18100
Genius Brands International Inc,GNUS,20180409,2.87,3.04,2.87,2.97,4600
Golden Ocean Gp,GOGL,20180409,7.43,7.49,7.35,7.39,136900
Gogo Inc,GOGO,20180409,8.54,8.86,8.48,8.69,900800
Randgold Res Ltd,GOLD,20180409,78.97,80.345,78.37,79.64,386400
Gladstone Comml,GOOD,20180409,17.39,17.42,17.15,17.31,81100
Gladstone Commercial Corporatio,GOODM,20180409,24.9,25,24.81,24.98,6000
Gladstone Commercial,GOODO,20180409,26.06,26.26,26.06,26.2,10000
Gladstone Commercial Corp,GOODP,20180409,26.3,26.97,26.3,26.96,2700
Alphabet Class C,GOOG,20180409,1016.8,1039.6,1014.08,1015.45,1751500
Alphabet Class A,GOOGL,20180409,1020.04,1044.59,1019.2,1020.09,1661000
Government Properties Income Trust,GOV,20180409,12.32,12.36,11.87,11.88,1519200
Government Properties Income TR,GOVNI,20180409,25.03,25.14,25.03,25.07,10500
Gordon Pointe Acquisition Corp. Warrant,GPAQW,20180409,0.52,0.53,0.51,0.53,1500
Gaming Partners Intl,GPIC,20180409,9.75,9.75,9.3,9.3,3400
Gulfport Energy Corp,GPOR,20180409,9.92,10.04,9.75,9.79,2345300
Green Plains Partners LP,GPP,20180409,17.65,17.65,17.35,17.4,23800
Green Plains Inc,GPRE,20180409,16.55,16.6,16.05,16.15,316900
Gopro Inc Cl A,GPRO,20180409,4.88,4.91,4.66,4.71,2631800
Green Brick Partners,GRBK,20180409,10.65,10.85,10.45,10.65,14600
Grifols S.A.,GRFS,20180409,20.52,20.82,20.45,20.67,968700
Nasdaq Clean Edge Smart Grid Infr Index Fund FT,GRID,20180409,48.79,49,48.79,49,1100
Griffin Industrial,GRIF,20180409,37.8,37.94,37.65,37.89,3600
Garmin Ltd,GRMN,20180409,58.69,59.17,58.38,58.51,671200
U S Global Inv Inc,GROW,20180409,2.6,2.78,2.6,2.71,198700
Groupon Cl A,GRPN,20180409,4.4,4.4,4.185,4.2,7195800
Gravity Co. Ltd,GRVY,20180409,76.87,79,76.87,78.08,4600
Great Southern Bncp,GSBC,20180409,50.3,51.15,50.15,50.3,15300
Gores Holdings II Inc Class A,GSHT,20180409,10.04,10.05,10.04,10.05,1000
Gores Holdings II Inc Units,GSHTU,20180409,10.46,10.46,10.46,10.46,400
Gsi Technology Inc,GSIT,20180409,7.32,7.68,7.32,7.41,22100
Ferroglobe Plc Os,GSM,20180409,10.39,10.52,10.18,10.22,593000
Gridsum Holding Inc,GSUM,20180409,8.2,8.23,7.98,8.15,180100
Gsv Capital Cp,GSVC,20180409,7.43,7.63,7.38,7.5,366900
Goodyear Tire Rubber,GT,20180409,27,27.38,26.685,27.12,3271200
G1 Therapeutics Inc,GTHX,20180409,35.72,37.91,35.72,36.53,116300
Good Times Rest,GTIM,20180409,3.6,3.6,3.4,3.55,10200
Chart Industries In,GTLS,20180409,60.21,60.86,58.91,58.97,281800
GTX Inc,GTXI,20180409,18.03,19.1,17.59,18.77,97700
Gty Technology Holdings Inc,GTYH,20180409,9.92,9.95,9.92,9.94,9300
Gty Technology Holdings Inc,GTYHU,20180409,10.32,10.32,10.27,10.27,600
Wisdomtree Middle East Dividend Fund,GULF,20180409,19.16,19.72,19.03,19.2,9200
Gulf Resources Inc,GURE,20180409,1.43,1.45,1.43,1.44,26500
Gw Pharma ADR,GWPH,20180409,112.05,116.685,111.63,114.33,191400
Global Water Reso,GWRS,20180409,8.96,9.12,8.95,8.99,5700
Gyrodyne Llc,GYRO,20180409,20.7,20.74,20.7,20.74,300
Hawaiian Hldgs Inc,HA,20180409,40.1,40.45,39.15,39.3,951300
Habit Rest Cmn A,HABT,20180409,9.2,9.25,8.65,8.7,316300
Hanmi Financial Cp,HAFC,20180409,30.5,30.9,30.1,30.1,219300
Hain Celestial Grp,HAIN,20180409,30.71,31.01,30.4,30.47,1270500
Restoration Robotics Inc,HAIR,20180409,5.75,6.05,5.11,5.14,156000
Hallmark Fin Svc,HALL,20180409,9.04,9.24,8.96,9.12,13800
Halozyme Therapeutic,HALO,20180409,19.05,19.45,19.01,19.1,488700
Hasbro Inc,HAS,20180409,84.98,86.1,84.35,84.45,984000
Blackhawk Network Ho,HAWK,20180409,44.7,44.75,44.675,44.75,399000
Haynes Intl Inc,HAYN,20180409,37.88,38.63,37.55,37.87,71700
Huntington Bcshs,HBAN,20180409,14.66,14.98,14.6,14.62,7858600
Huntington Bancshares Incorporated Depositary Sh,HBANN,20180409,25.43,25.65,25.43,25.46,800
Huntington Banc. Dep,HBANO,20180409,26.72,26.92,26.49,26.82,28400
Home Bancorp Inc,HBCP,20180409,43.08,43.7,42.29,43.27,13300
Hancock Holding Co,HBHC,20180409,51.45,52.5,51.25,51.25,524500
Hancock Hld 5.95 Nt,HBHCL,20180409,25.39,25.44,25.35,25.37,2600
Harvard Bioscience,HBIO,20180409,5,5.1,4.95,5.05,99700
Howard Bancorp MD,HBMD,20180409,18.6,18.7,18.5,18.6,9400
Horizon Bancorp,HBNC,20180409,29.36,29.62,29.11,29.14,68900
Huttig Bldg Products,HBP,20180409,5.34,5.4,5.23,5.24,57700
Harvest Capital Cred,HCAP,20180409,10.2,10.37,10.2,10.35,18000
Harvest Capital Credit Corporation 6.125% Notes,HCAPZ,20180409,25.3,25.4,25.22,25.4,2100
Heritage-Crystal,HCCI,20180409,22.55,22.55,22.1,22.2,50600
Hackett Grp Inc,HCKT,20180409,15.97,16.08,15.81,15.82,70200
Hutchison China Ads,HCM,20180409,29.85,30.5,29.85,30.43,42500
Hawaiian Telcom Hold,HCOM,20180409,26.7,27.12,26.4,26.4,18100
Healthcare Svcs Gp,HCSG,20180409,42.81,43.62,42.4,42.73,866900
Hardinge Inc,HDNG,20180409,18.33,18.37,18.26,18.28,77300
Hortonworks,HDP,20180409,18.06,18.1,17.815,17.83,626300
HD Supply Hlds Cmm,HDS,20180409,38.4,38.86,38.24,38.38,2506200
Hudson Tech Inc,HDSN,20180409,4.69,4.77,4.6,4.69,250100
Turtle Beach Corp,HEAR,20180409,3.58,5.75,3.2,3.29,3927800
Hebron Technology Co. Ltd,HEBT,20180409,2,2.08,1.87,1.9,11100
H&E Equip Services,HEES,20180409,36.49,37.67,36.07,36.9,316100
Helen of Troy Ltd,HELE,20180409,85.5,86.65,84.15,85.2,184800
MSCI Germany Ishares Currency Hedged,HEWG,20180409,27.63,27.74,27.53,27.58,235300
Hopfed Bancorp Inc,HFBC,20180409,14.866,14.985,14.833,14.94,7400
Heritage Financial,HFWA,20180409,30.15,30.55,29.95,29.95,102400
China Hgs Real Est,HGSH,20180409,1.3,1.32,1.3,1.3,4800
Hibbett Sports Inc,HIBB,20180409,26.55,27.7,26.4,27.55,683100
Hingham Inst For Svg,HIFS,20180409,205.08,206.66,202.61,202.61,1300
Highway Hldgs Ltd,HIHO,20180409,5.4,5.4,5.21,5.3,19600
Health Insurance Inn,HIIQ,20180409,29.15,29.2,27.25,27.3,279200
Himax Technologies,HIMX,20180409,6.38,6.9,6.375,6.7,4987300
Hailiang Edu Grp Ads,HLG,20180409,75.5,76.5,68.85,75.44,759700
Harmonic Inc,HLIT,20180409,3.7,3.85,3.5,3.75,658000
Hamilton Lane Incorporated Class A,HLNE,20180409,37.22,38.21,36.58,37.66,123800
Houghton Mifflin Har,HMHC,20180409,7.25,7.25,6.9,7.05,782800
Hmn Financial Inc,HMNF,20180409,18.54,18.55,18.5,18.5,4400
Helios and Matsn Ana,HMNY,20180409,2.98,3.14,2.88,3.11,3521700
Homestreet Inc,HMST,20180409,27.95,28.1,27.3,27.4,186400
Hms Hldgs Cp,HMSY,20180409,16.99,17.1,16.76,16.76,234200
Hemisphere Media A,HMTV,20180409,11.25,11.35,11.05,11.1,17100
Strategy Shares Nasdaq 7Handl Index ETF,HNDL,20180409,24.02,24.09,24.02,24.07,1000
Hennessy Advisors,HNNA,20180409,19.35,19.6,19.01,19.21,13000
Hallador Energy Co,HNRG,20180409,6.59,6.73,6.47,6.5,46700
Hooker Furniture,HOFT,20180409,39.4,39.65,37.7,38.55,115400
Hollysys Automation,HOLI,20180409,24.78,24.78,24.26,24.28,201800
Hologic Inc,HOLX,20180409,36.67,37.08,36.38,36.53,1743500
Home Bancshares Inc,HOMB,20180409,22.72,23.04,22.43,22.45,407700
Harborone Bancorp Inc,HONE,20180409,17.84,18.5,17.58,17.62,81100
Hope Bancorp Inc,HOPE,20180409,18.01,18.195,17.79,17.8,803200
Hovnanian Entr Dep A,HOVNP,20180409,7.08,7.26,7.01,7.01,600
Highpower Intl Inc,HPJ,20180409,3.5,3.6,3.35,3.5,26700
Hospitality Properites Trust,HPT,20180409,24.91,24.99,24.68,24.79,755400
Hanwha Q Cells Ads,HQCL,20180409,7.73,8.2,7.53,7.54,80300
Healthequity,HQY,20180409,63.34,63.8,62.83,63.07,355500
Heron Therapeutics,HRTX,20180409,27.05,28.295,26.95,27.1,944200
Horizon Technology F,HRZN,20180409,10.6,10.7,10.49,10.53,100400
Histogenics Cp,HSGX,20180409,2.84,2.84,2.72,2.73,10600
Henry Schein Inc,HSIC,20180409,67.01,67.94,66.38,66.87,1156500
Heidrick & Struggl,HSII,20180409,30.55,30.75,30.25,30.35,94700
Heska Corp,HSKA,20180409,75.01,77.35,74.23,76.13,37600
Hudson Global,HSON,20180409,1.9,1.91,1.865,1.9,82900
Healthstream Inc,HSTM,20180409,24.45,24.75,24.05,24.34,63300
Hometrust Bancshares,HTBI,20180409,26.95,27,26.4,26.4,18700
Heritage Commerce,HTBK,20180409,16.42,16.54,16.245,16.26,49600
Heat Biologics Inc,HTBX,20180409,1.22,1.51,1.2,1.245,711600
Htg Molecular Dia,HTGM,20180409,3.42,3.56,3.3,3.43,601600
China Lodg Grp Ads,HTHT,20180409,129.86,131.025,128.62,128.74,405800
Heartland Express,HTLD,20180409,17.81,18.01,17.555,17.58,997100
Heartland Finl USA,HTLF,20180409,52.35,52.8,51.75,51.8,77600
Hub Group Inc A,HUBG,20180409,39.55,40.3,38.4,39.5,338300
Hurco Cos Inc,HURC,20180409,45.85,46.1,45.2,45.25,14500
Huron Consulting,HURN,20180409,38.6,38.8,38.1,38.25,78600
Hv Bancorp Inc,HVBC,20180409,14.54,14.575,14.493,14.55,8400
Houston Wire Cable,HWCC,20180409,7.95,8.3,7.86,8.1,154100
Hawkins Inc,HWKN,20180409,32.65,33.2,32.45,32.75,30700
Hexindai Inc,HX,20180409,10.85,11.15,10.78,10.82,34800
Haymaker Acquisition Corp Unit,HYACU,20180409,9.91,9.91,9.9,9.91,1500
Hydrogenics Corp,HYGS,20180409,7.9,7.9,7.8,7.85,9100
Tactical High Yield ETF FT,HYLS,20180409,47.85,48,47.78,47.84,71000
Wisdomtree Neg Duration Hi Yld Bond Fund,HYND,20180409,21.11,21.2,21.025,21.05,6300
Ishares Iboxx $ High Yield Ex O,HYXE,20180409,50.17,50.17,50.17,50.17,100
Wisdomtree Int Rate Hi Yld Bond Hedged Fund,HYZD,20180409,23.99,24,23.9,24,1290000
Horizon Pharma Ord,HZNP,20180409,13.79,13.95,13.6,13.64,1623700
Iac/Interactive,IAC,20180409,151.36,154.525,151.04,151.89,831600
Integra Lifesciences,IART,20180409,54.79,55.51,54.35,54.54,343200
Nasdaq Biotech ETF Ishares,IBB,20180409,102.53,104.58,102.04,102.87,3160900
Independent Bk Cp,IBCP,20180409,23.6,23.8,23.3,23.35,69500
Iberiabank Corp,IBKC,20180409,78.35,79.4,77.25,77.4,455400
Iberiabank Ds Rep C,IBKCO,20180409,27.31,27.63,27.31,27.63,2700
Iberiabank Dp Sh B,IBKCP,20180409,27.47,27.47,27.24,27.38,1000
Interactive Brokers,IBKR,20180409,69.9,70.48,68.71,69.02,441200
Intl Bancshares,IBOC,20180409,39.2,39.8,38.8,38.825,123700
Independent Bank Grp,IBTX,20180409,70.5,71.625,69.25,69.35,115100
Amplify Onln Rtl ETF,IBUY,20180409,44.55,45.09,44.37,44.37,43500
Icad Inc,ICAD,20180409,3.215,3.27,3.11,3.124,26000
County Bancorp,ICBK,20180409,29.25,29.25,28.64,29.19,4000
Immucell Cp,ICCC,20180409,7.08,7.42,7.08,7.42,2400
Icf International,ICFI,20180409,64.2,64.8,63.425,63.5,77200
Ichor,ICHR,20180409,23.52,25.09,23.38,23.71,728600
Iclick Interactive Asia Group Limited American D,ICLK,20180409,7.87,8.14,7.76,8.08,101800
Ishares Global Clean Energy ETF,ICLN,20180409,9.75,9.8,9.68,9.75,98000
Icon Plc,ICLR,20180409,111.39,113.56,111.21,113.36,314400
Iconix Brand Group,ICON,20180409,0.99,1.07,0.98,1.04,1301200
Intercept Pharmaceut,ICPT,20180409,72.56,72.56,69.01,69.24,796400
I C U Medical Inc,ICUI,20180409,251.25,254.85,251.2,251.35,78100
Interdigital Inc,IDCC,20180409,75.75,76.7,75.25,76,197300
FTSE International Low Beta Equal Weight PS,IDLB,20180409,30.31,30.31,30.31,30.31,200
Idera Pharmaceutical,IDRA,20180409,1.67,1.73,1.63,1.64,789900
Industrial Svcs Am,IDSA,20180409,2.29,2.29,2.14,2.15,21400
Id Systems Inc,IDSY,20180409,6.54,6.7,6.345,6.53,5400
Integrated Devices,IDTI,20180409,29.99,30.84,29.68,29.94,746000
Interpace Diag Grp,IDXG,20180409,0.92,0.92,0.9,0.9,129400
Idexx Laboratories,IDXX,20180409,186.37,190.18,185.67,187.13,352700
Infrastructure and Energy Alternatives Inc.,IEA,20180409,8.96,9.655,8.96,9.13,38600
Infrastructure and Energy Alternatives Inc. WT,IEAWW,20180409,0.85,0.89,0.83,0.87,40400
7-10 Year Treasury Ishares,IEF,20180409,102.74,102.94,102.65,102.94,2071100
3-7 Year Treasury Bond Ishares,IEI,20180409,120.31,120.42,120.25,120.42,346600
Icahn Enterprises,IEP,20180409,60.46,60.49,59.58,59.69,61200
Ies Holdings,IESC,20180409,16.4,16.55,16.35,16.4,11500
Ishares Europe ETF,IEUS,20180409,58.22,58.51,58.12,58.12,4600
Ishares Europe Developed,IFEU,20180409,41.21,41.34,41.21,41.33,1600
Ishares Intl Devp Real Estate ETF,IFGL,20180409,29.93,30.09,29.91,29.91,36700
Ifresh Inc,IFMK,20180409,7.62,8.59,7.47,7.51,18600
Infosonic Corp,IFON,20180409,4.42,6.19,4.22,4.76,83600
Fireman B.V.,IFRX,20180409,27.86,30.8,27.69,30.25,38300
Dorsey Wright Intl Focus 5 ETF FT,IFV,20180409,21.98,22.12,21.92,21.96,75600
Ishares Global Infrastructure ETF,IGF,20180409,43.1,43.35,42.99,43.11,328500
Internet Gold-Golden,IGLD,20180409,4.7,4.85,4.7,4.85,7300
Ishares Intl Treasury Bond ETF,IGOV,20180409,51.48,51.7,51.45,51.65,118800
Information Svcs Grp,III,20180409,4.18,4.22,4.15,4.16,77400
Insteel Industries,IIIN,20180409,27.15,27.32,26.6,26.64,77200
Intricon Corp,IIN,20180409,20,20.5,18.85,19.05,60400
I I V I Inc,IIVI,20180409,41.3,41.96,40.7,40.8,588400
S&P Smallcap 600 Growth Ishares,IJT,20180409,174.14,174.88,172.51,172.64,148500
Ikonics Corp,IKNX,20180409,8.66,9.19,8.66,9.19,5400
Ilg Inc,ILG,20180409,31.77,31.97,31.13,31.13,816000
Illumina Inc,ILMN,20180409,229.06,235.1,228.19,230.18,753000
Industrial Logistics Properties Trust,ILPT,20180409,20.04,20.99,20,20.02,61200
Immune Design CS,IMDZ,20180409,3.2,3.3,3.125,3.2,267200
Immunogen Inc,IMGN,20180409,10.14,10.45,9.85,9.88,2115800
Intermolecular Inc,IMI,20180409,1.23,1.25,1.2,1.24,2700
Ingles Markets Inc,IMKTA,20180409,34.15,34.45,33.65,33.75,120500
Immutep Ltd ADR,IMMP,20180409,1.8,1.84,1.79,1.8,4700
Immersion Corp,IMMR,20180409,11.48,11.58,11.36,11.43,193800
Immunomedics Inc,IMMU,20180409,14.1,14.905,14.1,14.46,1551100
Imprimis Phar,IMMY,20180409,1.97,2.02,1.92,1.99,101700
Immune Pharmaceuticals Inc,IMNP,20180409,0.32,0.35,0.32,0.34,168100
Chipmos Tech New,IMOS,20180409,15.91,15.97,15.64,15.65,83100
Imperva Inc,IMPV,20180409,44,44.35,43.5,43.75,274500
Immuron Ltd,IMRN,20180409,11.5,11.95,11.5,11.95,1100
Internap Corp,INAP,20180409,11.11,11.12,10.53,10.53,174100
First Internet Bcp,INBK,20180409,36.75,37.05,36.2,36.35,37100
First Internet Bancorp,INBKL,20180409,25.5,25.5,25.5,25.5,200
Incyte Corp,INCY,20180409,64.53,67.23,61.3,65.36,7900000
Independent Bk Corp,INDB,20180409,71.55,72.75,71,71.1,61400
Industrea Acquisition Corp,INDU,20180409,9.81,9.82,9.78,9.82,4000
Industrea Acquisition Corp Unit,INDUU,20180409,10.37,10.37,10.37,10.37,100
Industrea Acquisition Corp Warrant,INDUW,20180409,0.59,0.59,0.59,0.59,100
Ishares India 50 ETF,INDY,20180409,35.68,36,35.68,35.74,126700
Infinity Pharmaceuti,INFI,20180409,1.9,2.07,1.87,1.98,1222300
Infinera Corp,INFN,20180409,10.65,10.7,10.355,10.38,1644300
IHS Markit Ltd,INFO,20180409,48.3,48.48,47.88,48,1715200
Legg Global Infrastructure ETF,INFR,20180409,27.66,27.91,27.6,27.66,400
Inogen Inc,INGN,20180409,129.195,132.3,128.185,131.2,167300
Innovate Biopharmaceuticals Inc.,INNT,20180409,27.01,31.8,25.09,28.5,459000
Inovio Pharma,INO,20180409,4.68,4.75,4.605,4.67,588000
Innodata Inc,INOD,20180409,1.13,1.16,1.07,1.14,45500
Inovalon Hldgs Cm A,INOV,20180409,10.3,10.6,10.25,10.35,425600
Inpixon,INPX,20180409,0.87,1.07,0.86,0.93,1657000
Inspired Entertainment Inc,INSE,20180409,5.5,6.15,5.45,5.9,13700
Novatel Wireless,INSG,20180409,1.74,2.16,1.69,2.1,2256700
Insmed Inc,INSM,20180409,20.12,21.64,20.12,21.31,720400
Insys Theraptcs,INSY,20180409,6.48,6.52,6.22,6.24,215700
Intel Corp,INTC,20180409,49.35,51.11,49.16,49.55,31436900
Intergroup Cp The,INTG,20180409,24,25.565,22.675,24,6600
Intl Fcstone Inc,INTL,20180409,42.67,43.1,41.88,42.49,63500
Intuit Inc,INTU,20180409,169.06,172.16,168,169.39,1684200
Intersections Inc,INTX,20180409,2.29,2.3,1.88,1.95,75700
Innoviva Inc,INVA,20180409,16.58,16.8,16.47,16.57,447100
Identiv Inc,INVE,20180409,3.42,3.53,3.36,3.47,25000
Innerworkings Inc,INWK,20180409,9.43,9.695,9.41,9.49,403000
Ionis Pharmaceutical,IONS,20180409,41.02,42.63,40.845,41.61,973500
Innospec Inc,IOSP,20180409,68.5,68.9,67.6,68,77000
Adesto Tech,IOTS,20180409,7.6,7.6,7.4,7.4,63600
Iovance Biotherapeutics Inc,IOVA,20180409,13.95,14.85,13.95,14.45,734800
Inter Parfums Inc,IPAR,20180409,48.5,48.7,47.5,47.85,129400
Ipass Inc,IPAS,20180409,0.34,0.35,0.33,0.34,298000
Infinity Property,IPCC,20180409,117.7,118.5,116.3,117.05,44700
Intellipharmaceutics,IPCI,20180409,0.6,0.63,0.58,0.63,107900
Professional Diversi,IPDN,20180409,2.94,3.05,2.94,2.99,5400
Ipg Photonics Corp,IPGP,20180409,224.69,228.39,222.61,222.9,318500
Innophos Hldngs Inc,IPHS,20180409,40.64,41.12,40.01,40.57,89600
Ipic Entertainment Inc. Class A,IPIC,20180409,10.91,11.67,10.91,11.01,700
International Buyback Achievers PS,IPKW,20180409,37.66,37.66,37.36,37.36,68400
Ideal Power Inc,IPWR,20180409,1.3,1.3,1.18,1.2,164100
Impax Labs Inc,IPXL,20180409,19.1,19.15,18.3,18.6,524000
Iqiyi Inc. ADR,IQ,20180409,16.25,16.51,16.02,16.41,4265700
Irobot Corp,IRBT,20180409,66.94,67.75,65.56,65.64,483300
Irsa Propiedades Ads,IRCP,20180409,45,45,45,45,2100
Iridium Comm Inc,IRDM,20180409,11.8,11.85,11.525,11.6,665700
Iridex Cp,IRIX,20180409,5.73,5.87,5.65,5.87,9200
Iradimed Cp,IRMD,20180409,14.25,14.7,14.15,14.55,7500
If Bancorp Inc,IROQ,20180409,20,20,20,20,600
Irhythm Technologies Inc,IRTC,20180409,60.67,61.69,60.67,60.89,94000
Ironwood Pharmaceuti,IRWD,20180409,14.56,16.85,14.56,15.87,3573900
Investors Bancorp,ISBC,20180409,13.39,13.54,13.3,13.32,2200300
